image,T-LE,M-LE,R-LE,T-Body,M-Body,R-Body
DJI_0703_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0703_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0706_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.383332178871
DJI_0710_0_2.JPG,0.0,0.0,0.007964316880080001,0.0,0.0,0.0054151895949
DJI_0710_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_1_2.JPG,0.0,0.0,0.0,0.0,0.018284156606700002,0.0
DJI_0710_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0710_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_1_2.JPG,0.0,0.146398259576,0.0,0.0,0.0,0.0
DJI_0747_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0747_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_1_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_1_1.JPG,0.0,0.0,0.0,0.0,0.04333351470088,0.0
DJI_0977_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0977_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_0_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_0_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_0_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_0_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_0_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_0_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_1_0.JPG,0.0,0.0,0.0,0.0,0.023219051916,0.0
DJI_0978_1_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_1_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_1_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_1_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_1_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_2_0.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_2_1.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_2_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_2_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_2_4.JPG,0.0,0.0,0.0,0.0,0.0,0.0
DJI_0978_2_5.JPG,0.0,0.0,0.0,0.0,0.0,0.0
